contract_type,investment_type,region,url
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1536132709-oportunidad-de-inversion-metro-las-rejas-_JM#position=32&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1536477307-dpto-n-3015-home-studio-metro-san-alberto-hurtado-_JM#position=33&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1536804963-lord-cochrane-1431-_JM#position=34&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1537397621-aceptamos-subsidio-bono-pie-deptos-estudio-semi-nuevos-_JM#position=35&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1541319517-depto-con-1d-1b-y-bodega-a-pasos-del-metro-santa-ana-_JM#position=36&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1541344999-depto-1d-1b-y-bodega-cercano-a-metro-parque-ohiggins-_JM#position=37&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1541813101-venta-departamento-2-dormitorios-estacion-central-_JM#position=38&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1542589961-venta-depto-1d1b-estacion-central-_JM#position=39&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1543144671-departamento-ecuadoralameda-_JM#position=40&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1543218071-departamento-se-aceptan-ofertasmetro-las-rejas-_JM#position=41&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1545503495-tipo-studio-inversion-_JM#position=42&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1545786713-el-mejor-precio-con-estacionamiento-y-bodegas-_JM#position=43&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1546694021-excelente-departamento-metro-parque-ohiggins-_JM#position=44&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1546850555-departamento-metro-parque-ohiggins-precio-rebajado-_JM#position=45&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1547798529-excelente-ubicacion-en-santiago-centro-_JM#position=46&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1547807923-oportunidad-venta-departamento-2-dormitorios-1-bano-_JM#position=47&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1549597069-departamento-venta-santiago-sur-_JM#position=48&search_layout=grid&type=item&tracking_id=791fe527-bb97-47c2-9e78-709e6002dcf8
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1549932219-atencion-inversionista-depto-en-venta-en-estacion-central-_JM#position=1&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1550881189-depto-28m2-norte-con-1d-1b-san-diego1344-esquina-santiago-_JM#position=2&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1551325367-independencia-61705-_JM#position=3&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1551405461-nuevo-blanco-garces-61468-_JM#position=4&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1551428019-maria-rozas-velasquez-45-metro-las-rejas-pasos-ecuador-_JM#position=5&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1551518933-monsenor-carlos-oviedo-con-francia-cerca-lo-errazuriz-_JM#position=6&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1551549049-eyzaguirre-con-santa-isabel-_JM#position=7&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1551553583-rt-home-estudio-vista-oriente-en-oferta-_JM#position=8&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1552504451-vende-depto-2-dormitorios-y-1-bano-cerrillos-_JM#position=9&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1553138069-venta-departamento-independencia-1d1b-_JM#position=10&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1553481693-ventaimperdible-64531-_JM#position=11&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1554070653-parque-almagro-estudio-_JM#position=12&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2477051006--parque-almagro-serrano-_JM#position=13&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2498049298-san-isidro-10-de-julio-_JM#position=14&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2505220620-departamento-santa-petronila-id-132313-_JM#position=15&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2510706788-departamento-en-venta-inversionistas-ecuador-_JM#position=16&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2525176226-departamento-maruri-639-_JM#position=17&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2531945014-departamento-blanco-garces-id-133713-_JM#position=18&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2571845178-departamento-avenida-maria-rozas-velasquez-id-39819-_JM#position=19&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2587571994-departamento-1d1b-living-comedor-con-cocina-integrada-_JM#position=20&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2612760298-departamento-buzo-sobenes-id-29813-_JM#position=21&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2636192216-hermoso-departamento-sur-_JM#position=22&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2637268214-av-independencia-gamero-_JM#position=23&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2638542778-departamento-conde-del-maule-id-28971-_JM#position=24&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2655485848-oportunidad-irrepetible-inversion-dptos-1d1b-parque-almagro-_JM#position=25&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2677528930-refv10064-venta-dpto-estudio-22mts-independenci-_JM#position=26&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2686628150-departamento-cerca-metro-las-rejas-para-inversionistas-_JM#position=27&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2688126822-departamento-avenida-maria-rozas-velasquez-id-84947-_JM#position=28&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2688235982-venta-hermoso-depto-maria-rozas-velasquez-65-con-vista-_JM#position=29&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2693373332-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=30&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2695932428-departamento-avenida-maria-rozas-velasquez-id-84878-_JM#position=31&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2695933716-departamento-ideal-para-inversion-_JM#position=32&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2696030514-departamento-avenida-maria-rozas-velasquez-id-83452-_JM#position=33&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2700978968-departamento-avenida-maria-rozas-velasquez-id-123580-_JM#position=34&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2707785120-departamento-venta-1d-1b-san-fco-_JM#position=35&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2708349522-departamento-en-venta-en-santiago-_JM#position=36&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2709741204-rebajado-vista-despejada-metro-cal-y-canto-_JM#position=37&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2721656288-gran-oportunidad-vendo-depto-coronel-souper-_JM#position=38&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2722321582-acogedor-estudio-1d1b-plaza-de-armas-_JM#position=39&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2722322748-se-vende-home-estudio-independencia-_JM#position=40&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2737637354-dpto-n-1106-b-home-studio-calle-frankfort-san-miguel-_JM#position=41&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2740202422-departamento-en-venta-de-1-dorm-en-estacion-central-_JM#position=42&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2740215268-alameda-las-rejas-metro-las-rejas-_JM#position=43&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2740467142-departamento-en-venta-de-1-dorm-en-estacion-central-_JM#position=44&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2742289036-depto-adjudicado-por-banco-en-remate-3d-1b-metro-franklin-_JM#position=45&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2748420462-oportunidad-dpto-metro-u-de-chile-_JM#position=46&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2756143564-departamento-en-venta-de-1-dorm-en-estacion-central-_JM#position=47&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2761570424-dpto-en-venta-a-pasos-de-av-matta-52539-_JM#position=48&search_layout=grid&type=item&tracking_id=5b8f6221-f7fb-4e81-bc08-95bda2a3a50b
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2761929600-1d1b-argomedo-lira-_JM#position=1&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2764074268-dpto-n-1003-home-studiobod-metro-las-rejas-_JM#position=2&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2764091680-edificio-moderno-metro-hospitales-1-dormitorio-_JM#position=3&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2764535432-home-studio-cercano-a-nuble-53775-_JM#position=4&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2767265170-oportunidad-para-inversion-desde-1790-uf-54596-_JM#position=5&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2770715848-hipodromo-chile-1640-55574-_JM#position=6&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2772573192-se-vende-departamento-estudio-a-pasos-del-metro-lo-vial-_JM#position=7&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2772958922-metro-irarrazaval-oportunidad-_JM#position=8&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2775222766-refv11553-en-venta-estupendo-departamento-home-studio-pr-_JM#position=9&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2776686814-departamento-en-venta-en-san-diego-a-2-cuadras-de-av-matta-_JM#position=10&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2777227762-departamento-1-dormitorio-se-vende-urgente-_JM#position=11&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2780501824-oportunidad-de-inversion-santiago-centro-_JM#position=12&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2783105974-departamentos-en-estacion-central-departamento-estudio-m-_JM#position=13&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2789031038-venta-dpto-1-dorm-en-santiago-a-2-cuadras-metro-irarrazaval-_JM#position=14&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2790338694-oportunidad-departamento-de-gran-conectividad-64320-_JM#position=15&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1542177609-depto-1d-1b-santa-petronila-metro-las-rejas-_JM#position=16&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2785938072-1-dormitorio-con-bodega-san-diegopedro-lagos-61419-_JM#position=17&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1547676543-edificio-sta-petronila-vista-sur-piso-14-_JM#position=18&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1552693411-departamento-en-venta-de-1-dorm-en-quinta-normal-_JM#position=19&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2789106850-departamento-en-venta-de-3-dorm-en-la-granja-_JM#position=20&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1539974657-oportunidad-departamento-de-2-dormitorios-_JM#position=21&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1553929905-departamento-en-venta-de-3-dorm-en-renca-_JM#position=22&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2732875628-departamento-estudio-en-venta-santiago-_JM#position=23&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1491902697-deptos-para-inversion-1-dormitorio-_JM#position=24&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1496657631-venta-departamento-quinta-normal-_JM#position=25&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1499885091-departamento-venta-subsidio-2-dormitorios-amplios-terraza-_JM#position=26&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1520477589-departamento-en-venta-en-maipu-_JM#position=27&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1524589401-con-estacionamiento-a-pasos-de-metro-hospitales-l3-_JM#position=28&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1531011353-departamento-en-venta-de-3-dorm-en-quilicura-_JM#position=29&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1539032569-espectacular-studio-con-vista-despejada-_JM#position=30&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1543144549-departamento-avenida-5-de-abrilluis-infante-cerda-_JM#position=31&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2496488330-departamento-en-venta-de-1-dorm-en-santiago-pas-_JM#position=32&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2522041976-departamento-en-venta-de-3-dorm-en-la-cisterna-_JM#position=33&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2606657554-dpto-avda-las-rejas-910-_JM#position=34&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2628810998-salvador-gutierrez-_JM#position=35&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2643464558-kallpa-propiedades-vende-departamento-en-la-comuna-de-indepe-_JM#position=36&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2643476934-oferta-2d1b-ideal-para-inversion-se-liquida-_JM#position=37&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2666564224-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=38&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2673660880-departamento-estudio-plaza-san-isidro-_JM#position=39&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2712218302-departamento-venta-huerfanos-santiago-_JM#position=40&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2724150362-departamento-camino-de-loyola-id-80151-_JM#position=41&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2734341870-departamento-en-venta-en-santiago-_JM#position=42&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2778075214-depto-1d1b-a-pasos-del-metro-chacabuco-inversionistas-_JM#position=43&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1494689553-departamento-duplex-en-venta-de-3-dorm-en-maipu-_JM#position=44&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2535537370-departamento-pasaje-nueva-maruri-id-109557-_JM#position=45&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2649296910-departamento-en-venta-de-1-dorm-1-bano-en-quinta-normal-_JM#position=46&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2770831350-edificio-padre-jose-cifuentes-grez-vista-surponiente-piso-_JM#position=47&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1499885005-avenida-ecuador-victor-jara-1d-1b-_JM#position=48&search_layout=grid&type=item&tracking_id=98153cef-be91-42b0-b90b-e7994bd3eea0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1531791923-venta-depto-1d1b-santiago-_JM#position=1&search_layout=grid&type=item&tracking_id=36c65d30-ce6b-4914-8ed7-b49657eef7f0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1554203693-departamento-en-venta-en-independencia-_JM#position=2&search_layout=grid&type=item&tracking_id=36c65d30-ce6b-4914-8ed7-b49657eef7f0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2790268698-primer-piso-duplex-3-dorm-estac-patio-_JM#position=3&search_layout=grid&type=item&tracking_id=36c65d30-ce6b-4914-8ed7-b49657eef7f0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1545187711-conveniente-departamento-en-venta-hoevel-quinta-normal-_JM#position=4&search_layout=grid&type=item&tracking_id=36c65d30-ce6b-4914-8ed7-b49657eef7f0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1510215527-departamento-los-castanos-id-133835-_JM#position=5&search_layout=grid&type=item&tracking_id=36c65d30-ce6b-4914-8ed7-b49657eef7f0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1531447197-departamento-avenida-maria-rozas-velasquez-id-140355-_JM#position=6&search_layout=grid&type=item&tracking_id=36c65d30-ce6b-4914-8ed7-b49657eef7f0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1536116215-venta-depto-3-dorm-1-banos-en-briones-luco-la-cisterna-_JM#position=7&search_layout=grid&type=item&tracking_id=36c65d30-ce6b-4914-8ed7-b49657eef7f0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1546638435-departamento-en-excelente-estado-_JM#position=8&search_layout=grid&type=item&tracking_id=36c65d30-ce6b-4914-8ed7-b49657eef7f0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2692171258-oportunidad-depto-a-pasos-metro-pque-ohiggins-_JM#position=9&search_layout=grid&type=item&tracking_id=36c65d30-ce6b-4914-8ed7-b49657eef7f0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-2743301674-dpto-1d-a-pasos-del-metro-ofertar-desde-_JM#position=10&search_layout=grid&type=item&tracking_id=36c65d30-ce6b-4914-8ed7-b49657eef7f0
venta,departamento,metropolitana,https://www.portalinmobiliario.com/MLC-1552807197-departamento-economico-p23-todo-medio-de-pago-_JM#position=11&search_layout=grid&type=item&tracking_id=36c65d30-ce6b-4914-8ed7-b49657eef7f0
